Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00    9678/15302       Cluster::getThCluster(int) [124]
[114]    0.0    0.00    0.00   15302         std::vector<Cluster*, std::allocator<Cluster*> >::begin() [114]
                0.00    0.00   15302/17322       __gnu_cxx::__normal_iterator<Cluster**, std::vector<Cluster*, std::allocator<Cluster*> > >::__normal_iterator(Cluster** const&) [113]
-----------------------------------------------
                0.00    0.00      25/10590       Point*& std::vector<Point*, std::allocator<Point*> >::emplace_back<Point*>(Point*&&) [120]
                0.00    0.00     253/10590       std::vector<Point*, std::allocator<Point*> >::push_back(Point* const&) [136]
                0.00    0.00   10312/10590       std::vector<Point*, std::allocator<Point*> >::back() [121]
[115]    0.0    0.00    0.00   10590         std::vector<Point*, std::allocator<Point*> >::end() [115]
                0.00    0.00     575/165354      __gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > >::__normal_iterator(Point** const&) [74]
-----------------------------------------------
                0.00    0.00       6/10448       Cluster::deserializeCentroids(double*) [27]
                0.00    0.00       6/10448       Cluster::serializeSumClusters(double*) [245]
                0.00    0.00       6/10448       main [1]
                0.00    0.00     420/10448       Cluster::sumPoints() [25]
                0.00    0.00   10010/10448       Cluster::initSumCluster() [140]
[116]    0.0    0.00    0.00   10448         Tupla::get_dim() [116]
-----------------------------------------------
                0.00    0.00   10312/10312       void std::allocator_traits<std::allocator<Point*> >::construct<Point*, Point*>(std::allocator<Point*>&, Point**, Point*&&) [119]
[117]    0.0    0.00    0.00   10312         void __gnu_cxx::new_allocator<Point*>::construct<Point*, Point*>(Point**, Point*&&) [117]
                0.00    0.00   10312/30961       Point*&& std::forward<Point*>(std::remove_reference<Point*>::type&) [111]
                0.00    0.00   10312/445416      operator new(unsigned long, void*) [45]
-----------------------------------------------
                0.00    0.00   10312/10312       std::vector<Point*, std::allocator<Point*> >::back() [121]
[118]    0.0    0.00    0.00   10312         __gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > >::operator-(long) const [118]
                0.00    0.00   10312/165354      __gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > >::__normal_iterator(Point** const&) [74]
-----------------------------------------------
                0.00    0.00      25/10312       void std::vector<Point*, std::allocator<Point*> >::_M_realloc_insert<Point*>(__gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > >, Point*&&) [201]
                0.00    0.00   10287/10312       Point*& std::vector<Point*, std::allocator<Point*> >::emplace_back<Point*>(Point*&&) [120]
[119]    0.0    0.00    0.00   10312         void std::allocator_traits<std::allocator<Point*> >::construct<Point*, Point*>(std::allocator<Point*>&, Point**, Point*&&) [119]
                0.00    0.00   10312/30961       Point*&& std::forward<Point*>(std::remove_reference<Point*>::type&) [111]
                0.00    0.00   10312/10312       void __gnu_cxx::new_allocator<Point*>::construct<Point*, Point*>(Point**, Point*&&) [117]
-----------------------------------------------
                0.00    0.00   10312/10312       std::vector<Point*, std::allocator<Point*> >::push_back(Point*&&) [122]
[120]    0.0    0.00    0.00   10312         Point*& std::vector<Point*, std::allocator<Point*> >::emplace_back<Point*>(Point*&&) [120]
                0.00    0.00   10312/30961       Point*&& std::forward<Point*>(std::remove_reference<Point*>::type&) [111]
                0.00    0.00   10312/10312       std::vector<Point*, std::allocator<Point*> >::back() [121]
                0.00    0.00   10287/10312       void std::allocator_traits<std::allocator<Point*> >::construct<Point*, Point*>(std::allocator<Point*>&, Point**, Point*&&) [119]
                0.00    0.00      25/10590       std::vector<Point*, std::allocator<Point*> >::end() [115]
                0.00    0.00      25/25          void std::vector<Point*, std::allocator<Point*> >::_M_realloc_insert<Point*>(__gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > >, Point*&&) [201]
-----------------------------------------------
                0.00    0.00   10312/10312       Point*& std::vector<Point*, std::allocator<Point*> >::emplace_back<Point*>(Point*&&) [120]
[121]    0.0    0.00    0.00   10312         std::vector<Point*, std::allocator<Point*> >::back() [121]
                0.00    0.00   10312/10590       std::vector<Point*, std::allocator<Point*> >::end() [115]
                0.00    0.00   10312/10312       __gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > >::operator-(long) const [118]
                0.00    0.00   10312/403632      __gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > >::operator*() const [47]
-----------------------------------------------
                0.00    0.00   10312/10312       Point::Point(int) [24]
[122]    0.0    0.00    0.00   10312         std::vector<Point*, std::allocator<Point*> >::push_back(Point*&&) [122]
                0.00    0.00   10312/10312       std::remove_reference<Point*&>::type&& std::move<Point*&>(Point*&) [123]
                0.00    0.00   10312/10312       Point*& std::vector<Point*, std::allocator<Point*> >::emplace_back<Point*>(Point*&&) [120]
-----------------------------------------------
                0.00    0.00   10312/10312       std::vector<Point*, std::allocator<Point*> >::push_back(Point*&&) [122]
[123]    0.0    0.00    0.00   10312         std::remove_reference<Point*&>::type&& std::move<Point*&>(Point*&) [123]
-----------------------------------------------
                0.00    0.00       6/9678        main [1]
                0.00    0.00     420/9678        Cluster::clustersReset() [243]
                0.00    0.00     420/9678        Cluster::sumPointsClusters() [26]
                0.00    0.00    4206/9678        Cluster::deserializeCentroids(double*) [27]
                0.00    0.00    4626/9678        Cluster::serializeSumClusters(double*) [245]
[124]    0.0    0.00    0.00    9678         Cluster::getThCluster(int) [124]
                0.00    0.00    9678/15302       std::vector<Cluster*, std::allocator<Cluster*> >::begin() [114]
                0.00    0.00    9678/9678        void std::advance<__gnu_cxx::__normal_iterator<Cluster**, std::vector<Cluster*, std::allocator<Cluster*> > >, int>(__gnu_cxx::__normal_iterator<Cluster**, std::vector<Cluster*, std::allocator<Cluster*> > >&, int) [127]
                0.00    0.00    9678/144532      __gnu_cxx::__normal_iterator<Cluster**, std::vector<Cluster*, std::allocator<Cluster*> > >::operator*() const [85]
-----------------------------------------------
                0.00    0.00    9678/9678        void std::__advance<__gnu_cxx::__normal_iterator<Cluster**, std::vector<Cluster*, std::allocator<Cluster*> > >, long>(__gnu_cxx::__normal_iterator<Cluster**, std::vector<Cluster*, std::allocator<Cluster*> > >&, long, std::random_access_iterator_tag) [128]
[125]    0.0    0.00    0.00    9678         __gnu_cxx::__normal_iterator<Cluster**, std::vector<Cluster*, std::allocator<Cluster*> > >::operator+=(long) [125]
-----------------------------------------------
                0.00    0.00    9678/9678        void std::advance<__gnu_cxx::__normal_iterator<Cluster**, std::vector<Cluster*, std::allocator<Cluster*> > >, int>(__gnu_cxx::__normal_iterator<Cluster**, std::vector<Cluster*, std::allocator<Cluster*> > >&, int) [127]
[126]    0.0    0.00    0.00    9678         std::iterator_traits<__gnu_cxx::__normal_iterator<Cluster**, std::vector<Cluster*, std::allocator<Cluster*> > > >::iterator_category std::__iterator_category<__gnu_cxx::__normal_iterator<Cluster**, std::vector<Cluster*, std::allocator<Cluster*> > > >(__gnu_cxx::__normal_iterator<Cluster**, std::vector<Cluster*, std::allocator<Cluster*> > > const&) [126]
-----------------------------------------------
                0.00    0.00    9678/9678        Cluster::getThCluster(int) [124]
[127]    0.0    0.00    0.00    9678         void std::advance<__gnu_cxx::__normal_iterator<Cluster**, std::vector<Cluster*, std::allocator<Cluster*> > >, int>(__gnu_cxx::__normal_iterator<Cluster**, std::vector<Cluster*, std::allocator<Cluster*> > >&, int) [127]
                0.00    0.00    9678/9678        std::iterator_traits<__gnu_cxx::__normal_iterator<Cluster**, std::vector<Cluster*, std::allocator<Cluster*> > > >::iterator_category std::__iterator_category<__gnu_cxx::__normal_iterator<Cluster**, std::vector<Cluster*, std::allocator<Cluster*> > > >(__gnu_cxx::__normal_iterator<Cluster**, std::vector<Cluster*, std::allocator<Cluster*> > > const&) [126]
                0.00    0.00    9678/9678        void std::__advance<__gnu_cxx::__normal_iterator<Cluster**, std::vector<Cluster*, std::allocator<Cluster*> > >, long>(__gnu_cxx::__normal_iterator<Cluster**, std::vector<Cluster*, std::allocator<Cluster*> > >&, long, std::random_access_iterator_tag) [128]
-----------------------------------------------
                0.00    0.00    9678/9678        void std::advance<__gnu_cxx::__normal_iterator<Cluster**, std::vector<Cluster*, std::allocator<Cluster*> > >, int>(__gnu_cxx::__normal_iterator<Cluster**, std::vector<Cluster*, std::allocator<Cluster*> > >&, int) [127]
[128]    0.0    0.00    0.00    9678         void std::__advance<__gnu_cxx::__normal_iterator<Cluster**, std::vector<Cluster*, std::allocator<Cluster*> > >, long>(__gnu_cxx::__normal_iterator<Cluster**, std::vector<Cluster*, std::allocator<Cluster*> > >&, long, std::random_access_iterator_tag) [128]
                0.00    0.00    9678/9678        __gnu_cxx::__normal_iterator<Cluster**, std::vector<Cluster*, std::allocator<Cluster*> > >::operator+=(long) [125]
-----------------------------------------------
                0.00    0.00    4200/4200        Cluster::serializeSumClusters(double*) [245]
[129]    0.0    0.00    0.00    4200         Cluster::getSumCluster(int) [129]
-----------------------------------------------
                0.00    0.00     253/3997        void std::vector<Point*, std::allocator<Point*> >::_M_realloc_insert<Point* const&>(__gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > >, Point* const&) [168]
                0.00    0.00    1872/3997        void std::allocator_traits<std::allocator<Point*> >::construct<Point*, Point* const&>(std::allocator<Point*>&, Point**, Point* const&) [135]
                0.00    0.00    1872/3997        void __gnu_cxx::new_allocator<Point*>::construct<Point*, Point* const&>(Point**, Point* const&) [134]
[130]    0.0    0.00    0.00    3997         Point* const& std::forward<Point* const&>(std::remove_reference<Point* const&>::type&) [130]
-----------------------------------------------
                0.00    0.00    3744/3744        Cluster::pointAssignment(int, int) [3]
[131]    0.0    0.00    0.00    3744         std::vector<Cluster*, std::allocator<Cluster*> >::front() [131]
                0.00    0.00    3744/15302       std::vector<Cluster*, std::allocator<Cluster*> >::begin() [114]
                0.00    0.00    3744/144532      __gnu_cxx::__normal_iterator<Cluster**, std::vector<Cluster*, std::allocator<Cluster*> > >::operator*() const [85]
-----------------------------------------------
                0.00    0.00       8/1950        Cluster*& std::vector<Cluster*, std::allocator<Cluster*> >::emplace_back<Cluster*>(Cluster*&&) [189]
                0.00    0.00      70/1950        std::vector<Cluster*, std::allocator<Cluster*> >::back() [190]
                0.00    0.00    1872/1950        Cluster::pointAssignment(int, int) [3]
[132]    0.0    0.00    0.00    1950         std::vector<Cluster*, std::allocator<Cluster*> >::end() [132]
                0.00    0.00    1950/17322       __gnu_cxx::__normal_iterator<Cluster**, std::vector<Cluster*, std::allocator<Cluster*> > >::__normal_iterator(Cluster** const&) [113]
-----------------------------------------------
                0.00    0.00    1872/1872        Cluster::pointAssignment(int, int) [3]
[133]    0.0    0.00    0.00    1872         Cluster::addElement(Point*) [133]
                0.00    0.00    1872/1872        std::vector<Point*, std::allocator<Point*> >::push_back(Point* const&) [136]
-----------------------------------------------
                0.00    0.00    1872/1872        void std::allocator_traits<std::allocator<Point*> >::construct<Point*, Point* const&>(std::allocator<Point*>&, Point**, Point* const&) [135]
[134]    0.0    0.00    0.00    1872         void __gnu_cxx::new_allocator<Point*>::construct<Point*, Point* const&>(Point**, Point* const&) [134]
                0.00    0.00    1872/3997        Point* const& std::forward<Point* const&>(std::remove_reference<Point* const&>::type&) [130]
                0.00    0.00    1872/445416      operator new(unsigned long, void*) [45]
-----------------------------------------------
                0.00    0.00     253/1872        void std::vector<Point*, std::allocator<Point*> >::_M_realloc_insert<Point* const&>(__gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > >, Point* const&) [168]
                0.00    0.00    1619/1872        std::vector<Point*, std::allocator<Point*> >::push_back(Point* const&) [136]
[135]    0.0    0.00    0.00    1872         void std::allocator_traits<std::allocator<Point*> >::construct<Point*, Point* const&>(std::allocator<Point*>&, Point**, Point* const&) [135]
                0.00    0.00    1872/3997        Point* const& std::forward<Point* const&>(std::remove_reference<Point* const&>::type&) [130]
                0.00    0.00    1872/1872        void __gnu_cxx::new_allocator<Point*>::construct<Point*, Point* const&>(Point**, Point* const&) [134]
-----------------------------------------------
                0.00    0.00    1872/1872        Cluster::addElement(Point*) [133]
[136]    0.0    0.00    0.00    1872         std::vector<Point*, std::allocator<Point*> >::push_back(Point* const&) [136]
                0.00    0.00    1619/1872        void std::allocator_traits<std::allocator<Point*> >::construct<Point*, Point* const&>(std::allocator<Point*>&, Point**, Point* const&) [135]
                0.00    0.00     253/10590       std::vector<Point*, std::allocator<Point*> >::end() [115]
                0.00    0.00     253/253         void std::vector<Point*, std::allocator<Point*> >::_M_realloc_insert<Point* const&>(__gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > >, Point* const&) [168]
-----------------------------------------------
                0.00    0.00    1578/1578        Point** std::__relocate_a<Point**, Point**, std::allocator<Point*> >(Point**, Point**, Point**, std::allocator<Point*>&) [150]
[137]    0.0    0.00    0.00    1578         Point** std::__niter_base<Point**>(Point**) [137]
-----------------------------------------------
                0.00    0.00     152/1204        Point::getTotalNumberPoints() [175]
                0.00    0.00    1052/1204        std::vector<Point*, std::allocator<Point*> >::_M_check_len(unsigned long, char const*) const [164]
[138]    0.0    0.00    0.00    1204         std::vector<Point*, std::allocator<Point*> >::size() const [138]
-----------------------------------------------
                0.00    0.00      50/1082        void std::vector<Point*, std::allocator<Point*> >::_M_realloc_insert<Point*>(__gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > >, Point*&&) [201]
                0.00    0.00     506/1082        void std::vector<Point*, std::allocator<Point*> >::_M_realloc_insert<Point* const&>(__gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > >, Point* const&) [168]
                0.00    0.00     526/1082        __gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > >::difference_type __gnu_cxx::operator-<Point**, std::vector<Point*, std::allocator<Point*> > >(__gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > > const&, __gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > > const&) [163]
[139]    0.0    0.00    0.00    1082         __gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > >::base() const [139]
-----------------------------------------------
                0.00    0.00      70/910         Cluster::Cluster(int) [30]
                0.00    0.00     420/910         Cluster::setEmptyCluster() [154]
                0.00    0.00     420/910         Cluster::sumPoints() [25]
[140]    0.0    0.00    0.00     910         Cluster::initSumCluster() [140]
                0.00    0.00   10010/10448       Tupla::get_dim() [116]
-----------------------------------------------
                0.00    0.00       1/891         std::vector<Point*, std::allocator<Point*> >::~vector() [372]
                0.00    0.00      50/891         void std::vector<Point*, std::allocator<Point*> >::_M_realloc_insert<Point*>(__gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > >, Point*&&) [201]
                0.00    0.00     334/891         std::vector<Point*, std::allocator<Point*> >::_M_erase_at_end(Point**) [156]
                0.00    0.00     506/891         void std::vector<Point*, std::allocator<Point*> >::_M_realloc_insert<Point* const&>(__gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > >, Point* const&) [168]
[141]    0.0    0.00    0.00     891         std::_Vector_base<Point*, std::allocator<Point*> >::_M_get_Tp_allocator() [141]
-----------------------------------------------
                0.00    0.00     263/789         __gnu_cxx::new_allocator<Point*>::allocate(unsigned long, void const*) [166]
                0.00    0.00     526/789         __gnu_cxx::new_allocator<Point*>::max_size() const [144]
[142]    0.0    0.00    0.00     789         __gnu_cxx::new_allocator<Point*>::_M_max_size() const [142]
-----------------------------------------------
                0.00    0.00      50/556         void std::vector<Point*, std::allocator<Point*> >::_M_realloc_insert<Point*>(__gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > >, Point*&&) [201]
                0.00    0.00     506/556         void std::vector<Point*, std::allocator<Point*> >::_M_realloc_insert<Point* const&>(__gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > >, Point* const&) [168]
[143]    0.0    0.00    0.00     556         std::vector<Point*, std::allocator<Point*> >::_S_relocate(Point**, Point**, Point**, std::allocator<Point*>&) [143]
                0.00    0.00     526/526         std::vector<Point*, std::allocator<Point*> >::_S_do_relocate(Point**, Point**, Point**, std::allocator<Point*>&, std::integral_constant<bool, true>) [149]
-----------------------------------------------
                0.00    0.00     526/526         std::allocator_traits<std::allocator<Point*> >::max_size(std::allocator<Point*> const&) [147]
[144]    0.0    0.00    0.00     526         __gnu_cxx::new_allocator<Point*>::max_size() const [144]
                0.00    0.00     526/789         __gnu_cxx::new_allocator<Point*>::_M_max_size() const [142]
-----------------------------------------------
                0.00    0.00     526/526         std::vector<Point*, std::allocator<Point*> >::max_size() const [146]
[145]    0.0    0.00    0.00     526         std::_Vector_base<Point*, std::allocator<Point*> >::_M_get_Tp_allocator() const [145]
-----------------------------------------------
                0.00    0.00     526/526         std::vector<Point*, std::allocator<Point*> >::_M_check_len(unsigned long, char const*) const [164]
[146]    0.0    0.00    0.00     526         std::vector<Point*, std::allocator<Point*> >::max_size() const [146]
                0.00    0.00     526/526         std::_Vector_base<Point*, std::allocator<Point*> >::_M_get_Tp_allocator() const [145]
                0.00    0.00     526/526         std::vector<Point*, std::allocator<Point*> >::_S_max_size(std::allocator<Point*> const&) [148]
-----------------------------------------------
                0.00    0.00     526/526         std::vector<Point*, std::allocator<Point*> >::_S_max_size(std::allocator<Point*> const&) [148]
[147]    0.0    0.00    0.00     526         std::allocator_traits<std::allocator<Point*> >::max_size(std::allocator<Point*> const&) [147]
                0.00    0.00     526/526         __gnu_cxx::new_allocator<Point*>::max_size() const [144]
-----------------------------------------------
                0.00    0.00     526/526         std::vector<Point*, std::allocator<Point*> >::max_size() const [146]
[148]    0.0    0.00    0.00     526         std::vector<Point*, std::allocator<Point*> >::_S_max_size(std::allocator<Point*> const&) [148]
                0.00    0.00     526/526         std::allocator_traits<std::allocator<Point*> >::max_size(std::allocator<Point*> const&) [147]
                0.00    0.00     526/383650      unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [51]
-----------------------------------------------
                0.00    0.00     526/526         std::vector<Point*, std::allocator<Point*> >::_S_relocate(Point**, Point**, Point**, std::allocator<Point*>&) [143]
[149]    0.0    0.00    0.00     526         std::vector<Point*, std::allocator<Point*> >::_S_do_relocate(Point**, Point**, Point**, std::allocator<Point*>&, std::integral_constant<bool, true>) [149]
                0.00    0.00     526/526         Point** std::__relocate_a<Point**, Point**, std::allocator<Point*> >(Point**, Point**, Point**, std::allocator<Point*>&) [150]
-----------------------------------------------
                0.00    0.00     526/526         std::vector<Point*, std::allocator<Point*> >::_S_do_relocate(Point**, Point**, Point**, std::allocator<Point*>&, std::integral_constant<bool, true>) [149]
[150]    0.0    0.00    0.00     526         Point** std::__relocate_a<Point**, Point**, std::allocator<Point*> >(Point**, Point**, Point**, std::allocator<Point*>&) [150]
                0.00    0.00    1578/1578        Point** std::__niter_base<Point**>(Point**) [137]
                0.00    0.00     526/526         std::enable_if<std::__is_bitwise_relocatable<Point*, void>::value, Point**>::type std::__relocate_a_1<Point*, Point*>(Point**, Point**, Point**, std::allocator<Point*>&) [151]
-----------------------------------------------
                0.00    0.00     526/526         Point** std::__relocate_a<Point**, Point**, std::allocator<Point*> >(Point**, Point**, Point**, std::allocator<Point*>&) [150]
[151]    0.0    0.00    0.00     526         std::enable_if<std::__is_bitwise_relocatable<Point*, void>::value, Point**>::type std::__relocate_a_1<Point*, Point*>(Point**, Point**, Point**, std::allocator<Point*>&) [151]
-----------------------------------------------
                0.00    0.00      32/482         std::vector<Cluster*, std::allocator<Cluster*> >::_M_check_len(unsigned long, char const*) const [232]
                0.00    0.00     450/482         Cluster::getNumberCluster() [153]
[152]    0.0    0.00    0.00     482         std::vector<Cluster*, std::allocator<Cluster*> >::size() const [152]
-----------------------------------------------
                0.00    0.00       6/450         Cluster::sumPointsClusters() [26]
                0.00    0.00       6/450         Cluster::deserializeCentroids(double*) [27]
                0.00    0.00       6/450         Cluster::serializeSumClusters(double*) [245]
                0.00    0.00       6/450         main [1]
                0.00    0.00     426/450         Cluster::clustersReset() [243]
[153]    0.0    0.00    0.00     450         Cluster::getNumberCluster() [153]
                0.00    0.00     450/482         std::vector<Cluster*, std::allocator<Cluster*> >::size() const [152]
-----------------------------------------------
                0.00    0.00     420/420         Cluster::clustersReset() [243]
[154]    0.0    0.00    0.00     420         Cluster::setEmptyCluster() [154]
                0.00    0.00     420/420         std::vector<Point*, std::allocator<Point*> >::clear() [157]
                0.00    0.00     420/910         Cluster::initSumCluster() [140]
-----------------------------------------------
                0.00    0.00     420/420         Cluster::serializeSumClusters(double*) [245]
[155]    0.0    0.00    0.00     420         Cluster::getNumberElements() [155]
-----------------------------------------------
                0.00    0.00     420/420         std::vector<Point*, std::allocator<Point*> >::clear() [157]
[156]    0.0    0.00    0.00     420         std::vector<Point*, std::allocator<Point*> >::_M_erase_at_end(Point**) [156]
                0.00    0.00     334/891         std::_Vector_base<Point*, std::allocator<Point*> >::_M_get_Tp_allocator() [141]
                0.00    0.00     334/335         void std::_Destroy<Point**, Point*>(Point**, Point**, std::allocator<Point*>&) [160]
-----------------------------------------------
                0.00    0.00     420/420         Cluster::setEmptyCluster() [154]
[157]    0.0    0.00    0.00     420         std::vector<Point*, std::allocator<Point*> >::clear() [157]
                0.00    0.00     420/420         std::vector<Point*, std::allocator<Point*> >::_M_erase_at_end(Point**) [156]
-----------------------------------------------
                0.00    0.00     335/335         void std::_Destroy<Point**>(Point**, Point**) [159]
[158]    0.0    0.00    0.00     335         void std::_Destroy_aux<true>::__destroy<Point**>(Point**, Point**) [158]
-----------------------------------------------
                0.00    0.00     335/335         void std::_Destroy<Point**, Point*>(Point**, Point**, std::allocator<Point*>&) [160]
[159]    0.0    0.00    0.00     335         void std::_Destroy<Point**>(Point**, Point**) [159]
                0.00    0.00     335/335         void std::_Destroy_aux<true>::__destroy<Point**>(Point**, Point**) [158]
-----------------------------------------------
                0.00    0.00       1/335         std::vector<Point*, std::allocator<Point*> >::~vector() [372]
                0.00    0.00     334/335         std::vector<Point*, std::allocator<Point*> >::_M_erase_at_end(Point**) [156]
[160]    0.0    0.00    0.00     335         void std::_Destroy<Point**, Point*>(Point**, Point**, std::allocator<Point*>&) [160]
                0.00    0.00     335/335         void std::_Destroy<Point**>(Point**, Point**) [159]
-----------------------------------------------
                0.00    0.00       1/279         std::_Vector_base<Point*, std::allocator<Point*> >::~_Vector_base() [264]
                0.00    0.00      25/279         void std::vector<Point*, std::allocator<Point*> >::_M_realloc_insert<Point*>(__gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > >, Point*&&) [201]
                0.00    0.00     253/279         void std::vector<Point*, std::allocator<Point*> >::_M_realloc_insert<Point* const&>(__gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > >, Point* const&) [168]
[161]    0.0    0.00    0.00     279         std::_Vector_base<Point*, std::allocator<Point*> >::_M_deallocate(Point**, unsigned long) [161]
                0.00    0.00     193/193         std::allocator_traits<std::allocator<Point*> >::deallocate(std::allocator<Point*>&, Point**, unsigned long) [172]
-----------------------------------------------
                0.00    0.00       8/279         std::vector<Centroid*, std::allocator<Centroid*> >::_M_check_len(unsigned long, char const*) const [233]
                0.00    0.00       8/279         std::vector<Cluster*, std::allocator<Cluster*> >::_M_check_len(unsigned long, char const*) const [232]
                0.00    0.00     263/279         std::vector<Point*, std::allocator<Point*> >::_M_check_len(unsigned long, char const*) const [164]
[162]    0.0    0.00    0.00     279         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [162]
-----------------------------------------------
                0.00    0.00      25/278         void std::vector<Point*, std::allocator<Point*> >::_M_realloc_insert<Point*>(__gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > >, Point*&&) [201]
                0.00    0.00     253/278         void std::vector<Point*, std::allocator<Point*> >::_M_realloc_insert<Point* const&>(__gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > >, Point* const&) [168]
[163]    0.0    0.00    0.00     278         __gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > >::difference_type __gnu_cxx::operator-<Point**, std::vector<Point*, std::allocator<Point*> > >(__gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > > const&, __gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > > const&) [163]
                0.00    0.00     526/1082        __gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > >::base() const [139]
-----------------------------------------------
                0.00    0.00      25/278         void std::vector<Point*, std::allocator<Point*> >::_M_realloc_insert<Point*>(__gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > >, Point*&&) [201]
                0.00    0.00     253/278         void std::vector<Point*, std::allocator<Point*> >::_M_realloc_insert<Point* const&>(__gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > >, Point* const&) [168]
[164]    0.0    0.00    0.00     278         std::vector<Point*, std::allocator<Point*> >::_M_check_len(unsigned long, char const*) const [164]
                0.00    0.00    1052/1204        std::vector<Point*, std::allocator<Point*> >::size() const [138]
                0.00    0.00     526/526         std::vector<Point*, std::allocator<Point*> >::max_size() const [146]
                0.00    0.00     263/279         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [162]
-----------------------------------------------
                0.00    0.00      25/278         void std::vector<Point*, std::allocator<Point*> >::_M_realloc_insert<Point*>(__gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > >, Point*&&) [201]
                0.00    0.00     253/278         void std::vector<Point*, std::allocator<Point*> >::_M_realloc_insert<Point* const&>(__gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > >, Point* const&) [168]
[165]    0.0    0.00    0.00     278         std::_Vector_base<Point*, std::allocator<Point*> >::_M_allocate(unsigned long) [165]
                0.00    0.00     263/263         std::allocator_traits<std::allocator<Point*> >::allocate(std::allocator<Point*>&, unsigned long) [167]
-----------------------------------------------
                0.00    0.00     263/263         std::allocator_traits<std::allocator<Point*> >::allocate(std::allocator<Point*>&, unsigned long) [167]
[166]    0.0    0.00    0.00     263         __gnu_cxx::new_allocator<Point*>::allocate(unsigned long, void const*) [166]
                0.00    0.00     263/789         __gnu_cxx::new_allocator<Point*>::_M_max_size() const [142]
-----------------------------------------------
                0.00    0.00     263/263         std::_Vector_base<Point*, std::allocator<Point*> >::_M_allocate(unsigned long) [165]
[167]    0.0    0.00    0.00     263         std::allocator_traits<std::allocator<Point*> >::allocate(std::allocator<Point*>&, unsigned long) [167]
                0.00    0.00     263/263         __gnu_cxx::new_allocator<Point*>::allocate(unsigned long, void const*) [166]
-----------------------------------------------
                0.00    0.00     253/253         std::vector<Point*, std::allocator<Point*> >::push_back(Point* const&) [136]
[168]    0.0    0.00    0.00     253         void std::vector<Point*, std::allocator<Point*> >::_M_realloc_insert<Point* const&>(__gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > >, Point* const&) [168]
                0.00    0.00     506/891         std::_Vector_base<Point*, std::allocator<Point*> >::_M_get_Tp_allocator() [141]
                0.00    0.00     506/1082        __gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > >::base() const [139]
                0.00    0.00     506/556         std::vector<Point*, std::allocator<Point*> >::_S_relocate(Point**, Point**, Point**, std::allocator<Point*>&) [143]
                0.00    0.00     253/278         std::vector<Point*, std::allocator<Point*> >::_M_check_len(unsigned long, char const*) const [164]
                0.00    0.00     253/393598      std::vector<Point*, std::allocator<Point*> >::begin() [49]
